Tanggal;ID Prasarana;Prasarana;Penumpang Berangkat;Penumpang Berangkat Domestik;Penumpang Berangkat Internasional;Penumpang Tiba;Penumpang Tiba Domestik;Penumpang Tiba Internasional;Pesawat Tiba Domestik;Pesawat Tiba Internasional;Pesawat Berangkat Domestik;Pesawat Berangkat Internasional
17/12/2023;PKY;Tjilik Riwut;1164;1164;0;1318;1318;0;11;0;9;0
17/12/2023;PLM;Sultan Mahmud Badaruddin II;4753;4753;0;4566;4566;0;29;0;31;0
17/12/2023;PLW;Mutiara Sis Al Jufri;1353;1353;0;1301;1301;0;10;0;10;0
17/12/2023;PNK;Supadio;4996;4996;0;3849;3849;0;37;0;36;0
17/12/2023;PWL;Bandar Udara Jenderal Besar Soedirman;0;0;0;0;0;0;0;0;0;0
17/12/2023;SOC;Adi Sumarmo;1875;1875;0;1256;1256;0;12;0;13;0
17/12/2023;SOQ;Domine Eduard Osok;2382;2382;0;2096;2096;0;15;0;15;0
17/12/2023;SRG;Ahmad Yani;3382;3382;0;3185;3185;0;25;0;26;0
17/12/2023;SUB;Juanda;20604;17162;3442;20753;17615;3138;112;21;110;23
17/12/2023;TIM;TIMIKA;866;866;0;775;775;0;17;0;18;0
17/12/2023;TJQ;H. A. S. Hanandjoeddin;797;797;0;787;787;0;6;0;6;0
17/12/2023;TKG;Radin Inten II;1401;1401;0;1435;1435;0;9;0;9;0
17/12/2023;TNJ;Bandara Raja Haji Fisabilillah ( Kijang );273;273;0;430;430;0;4;0;3;0
17/12/2023;TTE;Sultan Babullah;1233;1233;0;1182;1182;0;12;0;13;0
17/12/2023;UPG;Sultan Hasanuddin;15958;15728;230;16831;16128;703;112;4;114;2
17/12/2023;YIA;New Yogyakarta International Airport;8178;7347;831;7094;6191;903;43;6;43;6
18/12/2023;AAP;APT Pranoto;1478;1478;0;1551;1551;0;14;0;15;0
18/12/2023;AMQ;Pattimura;927;927;0;0;0;0;0;0;13;0
18/12/2023;BDJ;Syamsudin Noor;4263;4263;0;4426;4426;0;45;0;39;0
18/12/2023;BEJ;Kalimarau;577;577;0;459;459;0;7;0;7;0
18/12/2023;BIK;Frans Kaisiepo;486;486;0;499;499;0;8;0;8;0
18/12/2023;BKS;Fatmawati Soekarno/Padang Kemiling;974;974;0;897;897;0;6;0;6;0
18/12/2023;BMU;Sultan Mahmud Salahudiin;191;191;0;170;170;0;3;0;3;0
18/12/2023;BPN;Sepinggan;0;0;0;0;0;0;34;2;33;2
18/12/2023;BTH;Hang Nadim;67;0;67;43;0;43;0;1;0;1
18/12/2023;BTJ;Sultan Iskandar Muda;1135;825;310;312;312;0;9;2;9;2
18/12/2023;CGK;Soekarno-Hatta;80620;58873;21747;68461;50665;17796;390;129;387;126
18/12/2023;DJB;Sultan Thaha Syaifuddin;1542;1542;0;1461;1461;0;10;0;10;0
18/12/2023;DJJ;Sentani;2679;2669;10;3273;3273;0;78;1;78;3
18/12/2023;DPS;Ngurah Rai;25862;11422;14440;31496;14411;17085;97;97;101;93
18/12/2023;GTO;Djalaluddin;550;550;0;537;537;0;5;0;6;0
18/12/2023;HLP;Halim Perdana Kusuma;4820;4791;29;4328;4271;57;50;7;48;4
18/12/2023;JOG;Adi Sucipto;131;131;0;130;130;0;2;0;2;0
18/12/2023;KJT;Kertajati;816;714;102;736;616;120;6;1;5;1
18/12/2023;KNO;Kuala Namu;9021;6054;2967;11716;8506;3210;59;23;59;23
18/12/2023;KOE;El tari;1247;1247;0;1893;1893;0;19;0;20;0
18/12/2023;LBJ;Komodo;1036;1036;0;1269;1269;0;11;0;11;0
18/12/2023;LOP;Internasional Lombok;3084;2674;410;1889;1466;423;28;3;34;3
18/12/2023;MDC;Sam Ratulangi;1206;1039;167;2400;2175;225;19;2;20;2
18/12/2023;MKQ;Mopah;674;674;0;606;606;0;14;0;15;0
18/12/2023;MKW;Rendani;848;848;0;855;855;0;9;0;10;0
18/12/2023;MLG;Abdul Rachman Saleh;741;741;0;854;854;0;6;0;6;0
18/12/2023;PDG;Internasional Minangkabau;3603;3032;571;3564;3076;488;21;4;22;4
18/12/2023;PGK;Depati Amir;2120;2120;0;1676;1676;0;15;0;15;0
18/12/2023;PKN;Iskandar;597;597;0;539;539;0;6;0;6;0
18/12/2023;PKY;Tjilik Riwut;1071;1071;0;1178;1178;0;10;0;10;0
18/12/2023;PLM;Sultan Mahmud Badaruddin II;4173;4173;0;4249;4249;0;28;0;26;0
18/12/2023;PLW;Mutiara Sis Al Jufri;1089;1089;0;1362;1362;0;12;0;12;0
18/12/2023;PNK;Supadio;3278;3278;0;3433;3433;0;24;0;27;0
18/12/2023;SOC;Adi Sumarmo;444;444;0;424;424;0;5;0;3;0
18/12/2023;SOQ;Domine Eduard Osok;1252;1252;0;1900;1900;0;16;0;16;0
18/12/2023;SRG;Ahmad Yani;2857;2857;0;3351;3351;0;26;0;27;0
18/12/2023;SUB;Juanda;20856;17200;3656;19132;16874;2258;118;17;119;20
18/12/2023;TIM;TIMIKA;986;986;0;595;595;0;44;0;45;0
18/12/2023;TJQ;H. A. S. Hanandjoeddin;898;898;0;872;872;0;7;0;7;0
18/12/2023;TKG;Radin Inten II;1397;1397;0;1413;1413;0;8;0;8;0
18/12/2023;TNJ;Bandara Raja Haji Fisabilillah ( Kijang );400;400;0;354;354;0;4;0;6;0
18/12/2023;TTE;Sultan Babullah;1149;1149;0;1089;1089;0;15;0;15;0
18/12/2023;UPG;Sultan Hasanuddin;7347;7089;258;14873;14660;213;112;6;110;4
18/12/2023;YIA;New Yogyakarta International Airport;6220;5492;728;6477;5701;776;38;5;39;5
19/12/2023;AAP;APT Pranoto;1460;1460;0;1311;1311;0;13;0;12;0
19/12/2023;AMQ;Pattimura;1433;1433;0;1493;1493;0;16;0;16;0
19/12/2023;BDJ;Syamsudin Noor;4610;4610;0;4052;4052;0;34;0;40;0
19/12/2023;BDO;Husein Sastranegara;0;0;0;0;0;0;0;0;1;0
19/12/2023;BEJ;Kalimarau;629;629;0;478;478;0;7;0;7;0
19/12/2023;BIK;Frans Kaisiepo;780;780;0;548;548;0;7;0;7;0
19/12/2023;BKS;Fatmawati Soekarno/Padang Kemiling;671;671;0;706;706;0;7;0;7;0
19/12/2023;BMU;Sultan Mahmud Salahudiin;184;184;0;148;148;0;4;0;4;0
19/12/2023;BPN;Sepinggan;5734;5734;0;5129;5129;0;70;1;67;3
19/12/2023;BTH;Hang Nadim;5643;5604;39;5086;5041;45;37;1;36;2
19/12/2023;BTJ;Sultan Iskandar Muda;1110;811;299;231;231;0;11;3;10;3
19/12/2023;BWX;Banyuwangi;247;247;0;227;227;0;12;0;12;0
19/12/2023;CGK;Soekarno-Hatta;77858;55618;22240;69896;51501;18395;385;128;384;126
19/12/2023;DJB;Sultan Thaha Syaifuddin;1306;1306;0;1280;1280;0;9;0;9;0
19/12/2023;DJJ;Sentani;4019;4019;0;3344;3344;0;92;0;95;0
19/12/2023;DPS;Ngurah Rai;28028;12928;15100;31386;14788;16598;103;98;99;98
19/12/2023;DTB;Sisingamangaraja XII;485;485;0;839;839;0;5;0;5;0
19/12/2023;GTO;Djalaluddin;499;499;0;425;425;0;4;0;4;0
19/12/2023;HLP;Halim Perdana Kusuma;5059;4991;68;4446;4408;38;50;13;52;11
19/12/2023;JOG;Adi Sucipto;139;139;0;201;201;0;4;0;4;0
19/12/2023;KDI;Haluoleo;1475;1475;0;1432;1432;0;11;0;11;0
19/12/2023;KJT;Kertajati;488;488;0;334;334;0;3;0;4;0
19/12/2023;KNO;Kuala Namu;9350;6264;3086;11371;8854;2517;60;19;61;20
19/12/2023;KOE;El tari;2270;2270;0;2300;2300;0;24;0;24;0
19/12/2023;LBJ;Komodo;992;992;0;1116;1116;0;10;0;10;0
19/12/2023;LOP;Internasional Lombok;2567;2331;236;2957;2720;237;32;2;33;2
19/12/2023;MDC;Sam Ratulangi;2426;1853;573;3125;2884;241;25;2;24;3
19/12/2023;MKQ;Mopah;658;658;0;652;652;0;18;0;17;0
19/12/2023;MKW;Rendani;1016;1016;0;891;891;0;9;0;10;0
19/12/2023;MLG;Abdul Rachman Saleh;650;650;0;669;669;0;5;0;5;0
19/12/2023;PDG;Internasional Minangkabau;3443;2828;615;3325;2836;489;22;4;22;4
19/12/2023;PGK;Depati Amir;2122;2122;0;1746;1746;0;16;0;16;0
19/12/2023;PKN;Iskandar;655;655;0;523;523;0;7;0;7;0
19/12/2023;PKU;Sultan Syarif Kasim II;3861;3222;639;4338;3670;668;26;5;25;6
19/12/2023;PKY;Tjilik Riwut;1191;1191;0;882;882;0;13;0;13;0
19/12/2023;PLM;Sultan Mahmud Badaruddin II;3833;3833;0;3690;3690;0;28;0;28;0
19/12/2023;PLW;Mutiara Sis Al Jufri;1177;1177;0;1359;1359;0;10;0;10;0
19/12/2023;PNK;Supadio;3965;3965;0;3535;3535;0;29;0;30;0
19/12/2023;SOC;Adi Sumarmo;1582;1582;0;1654;1654;0;13;0;12;0
19/12/2023;SOQ;Domine Eduard Osok;2318;2318;0;2228;2228;0;19;0;20;0
19/12/2023;SRG;Ahmad Yani;3166;3166;0;3117;3117;0;24;0;25;0
19/12/2023;SUB;Juanda;19820;16492;3328;19511;16148;3363;117;22;119;21
19/12/2023;TIM;TIMIKA;1265;1265;0;949;949;0;53;0;53;0
19/12/2023;TJQ;H. A. S. Hanandjoeddin;839;839;0;930;930;0;7;0;7;0
19/12/2023;TKG;Radin Inten II;1411;1411;0;1300;1300;0;8;0;8;0
19/12/2023;TNJ;Bandara Raja Haji Fisabilillah ( Kijang );375;375;0;465;465;0;9;0;9;0
19/12/2023;TRK;Juwata;933;933;0;820;820;0;14;0;15;0
19/12/2023;TTE;Sultan Babullah;1149;1149;0;1024;1024;0;14;0;13;0
19/12/2023;UPG;Sultan Hasanuddin;14336;14067;269;15094;14878;216;110;2;112;2
19/12/2023;YIA;New Yogyakarta International Airport;5590;4898;692;5744;5045;699;34;6;35;5
20/12/2023;AAP;APT Pranoto;1828;1828;0;1635;1635;0;14;0;15;0
20/12/2023;AMQ;Pattimura;1334;1334;0;1518;1518;0;16;0;16;0
20/12/2023;BDJ;Syamsudin Noor;5712;5712;0;4643;4643;0;39;0;38;0
20/12/2023;BDO;Husein Sastranegara;0;0;0;0;0;0;1;0;0;0
20/12/2023;BEJ;Kalimarau;795;795;0;537;537;0;9;0;9;0
20/12/2023;BIK;Frans Kaisiepo;561;561;0;428;428;0;5;0;5;0
20/12/2023;BKS;Fatmawati Soekarno/Padang Kemiling;975;975;0;990;990;0;6;0;6;0
20/12/2023;BMU;Sultan Mahmud Salahudiin;258;258;0;277;277;0;5;0;5;0
20/12/2023;BPN;Sepinggan;9320;8985;335;7604;7359;245;77;3;73;5
20/12/2023;BTH;Hang Nadim;6270;6223;47;5882;5829;53;39;2;40;1
20/12/2023;BTJ;Sultan Iskandar Muda;1352;1003;349;1179;863;316;11;2;11;2
20/12/2023;BWX;Banyuwangi;303;303;0;340;340;0;10;0;10;0
20/12/2023;CGK;Soekarno-Hatta;87728;62557;25171;78976;60926;18050;408;128;407;130
20/12/2023;DJB;Sultan Thaha Syaifuddin;1682;1682;0;1488;1488;0;9;0;10;0
20/12/2023;DJJ;Sentani;3697;3697;0;3126;3126;0;99;0;98;0
20/12/2023;DPS;Ngurah Rai;29246;13654;15592;32717;15317;17400;102;96;100;100
20/12/2023;DTB;Sisingamangaraja XII;573;573;0;1025;1025;0;6;0;6;0
20/12/2023;GTO;Djalaluddin;527;527;0;465;465;0;5;0;6;0
20/12/2023;HLP;Halim Perdana Kusuma;5792;5759;33;5447;5439;8;57;6;57;6
20/12/2023;JOG;Adi Sucipto;200;200;0;205;205;0;3;0;3;0
20/12/2023;KDI;Haluoleo;1941;1941;0;1632;1632;0;13;0;13;0
20/12/2023;KJT;Kertajati;847;683;164;791;683;108;8;1;8;1
20/12/2023;KNO;Kuala Namu;9703;6733;2970;12646;9471;3175;64;22;61;20
20/12/2023;KOE;El tari;2194;2194;0;2139;2139;0;24;0;25;0
20/12/2023;LBJ;Komodo;1031;1031;0;1232;1232;0;11;0;10;0
20/12/2023;LOP;Internasional Lombok;3826;3436;390;3951;3486;465;37;4;37;4
20/12/2023;MDC;Sam Ratulangi;2747;2590;157;3480;2898;582;32;4;31;1
20/12/2023;MKQ;Mopah;692;692;0;676;676;0;16;0;15;0
20/12/2023;MKW;Rendani;1099;1099;0;934;934;0;13;0;12;0
20/12/2023;MLG;Abdul Rachman Saleh;962;962;0;939;939;0;6;0;6;0
20/12/2023;PDG;Internasional Minangkabau;4320;3274;1046;3961;3430;531;21;4;21;5
20/12/2023;PGK;Depati Amir;2218;2218;0;2207;2207;0;16;0;16;0
20/12/2023;PKN;Iskandar;704;704;0;557;557;0;7;0;7;0
20/12/2023;PKU;Sultan Syarif Kasim II;4792;4085;707;4771;4210;561;30;6;31;5
20/12/2023;PKY;Tjilik Riwut;1466;1466;0;1137;1137;0;11;0;10;0
20/12/2023;PLM;Sultan Mahmud Badaruddin II;4990;4990;0;4614;4614;0;31;0;32;0
20/12/2023;PLW;Mutiara Sis Al Jufri;1403;1403;0;1306;1306;0;14;0;14;0
20/12/2023;PNK;Supadio;4201;4201;0;3956;3956;0;31;0;31;0
20/12/2023;SOC;Adi Sumarmo;1709;1709;0;1929;1929;0;13;0;13;0
20/12/2023;SOQ;Domine Eduard Osok;2548;2548;0;2228;2228;0;24;0;24;0
20/12/2023;SRG;Ahmad Yani;3522;3522;0;3362;3362;0;24;0;25;0
20/12/2023;SUB;Juanda;22100;18126;3974;22162;19064;3098;123;22;120;23
20/12/2023;TIM;TIMIKA;1355;1355;0;1048;1048;0;38;0;37;0
20/12/2023;TJQ;H. A. S. Hanandjoeddin;1078;1078;0;1134;1134;0;8;0;8;0
20/12/2023;TKG;Radin Inten II;1529;1529;0;1514;1514;0;10;0;10;0
20/12/2023;TNJ;Bandara Raja Haji Fisabilillah ( Kijang );398;398;0;425;425;0;4;0;5;0
20/12/2023;TRK;Juwata;920;920;0;923;923;0;17;0;16;0
20/12/2023;TTE;Sultan Babullah;1379;1379;0;1150;1150;0;16;0;17;0
20/12/2023;UPG;Sultan Hasanuddin;15232;14974;258;16071;15818;253;114;2;117;3
20/12/2023;YIA;New Yogyakarta International Airport;6921;6039;882;7242;6430;812;39;6;39;6
21/12/2023;AAP;APT Pranoto;1847;1847;0;1424;1424;0;15;0;15;0
21/12/2023;AMQ;Pattimura;1431;1431;0;1555;1555;0;17;0;18;0
21/12/2023;BDJ;Syamsudin Noor;5608;5608;0;3981;3981;0;39;0;40;0
21/12/2023;BDO;Husein Sastranegara;0;0;0;0;0;0;0;0;1;0
21/12/2023;BEJ;Kalimarau;710;710;0;504;504;0;8;0;8;0
21/12/2023;BIK;Frans Kaisiepo;735;735;0;616;616;0;9;0;9;0
21/12/2023;BKS;Fatmawati Soekarno/Padang Kemiling;1091;1091;0;1002;1002;0;8;0;8;0
21/12/2023;BMU;Sultan Mahmud Salahudiin;174;174;0;129;129;0;3;0;3;0
21/12/2023;BPN;Sepinggan;8716;8709;7;7009;7009;0;70;2;69;4
21/12/2023;BTH;Hang Nadim;6086;6023;63;5904;5840;64;38;1;39;2
21/12/2023;BTJ;Sultan Iskandar Muda;1166;847;319;245;245;0;10;2;10;2
21/12/2023;BWX;Banyuwangi;306;306;0;295;295;0;3;0;3;0
21/12/2023;CGK;Soekarno-Hatta;89229;63480;25749;75112;57609;17503;403;134;402;134
21/12/2023;DJB;Sultan Thaha Syaifuddin;1736;1736;0;1590;1590;0;10;0;10;0
21/12/2023;DJJ;Sentani;3679;3679;0;3129;3129;0;96;0;94;0
21/12/2023;DPS;Ngurah Rai;29926;14091;15835;35518;16517;19001;103;97;104;96
21/12/2023;DTB;Sisingamangaraja XII;616;616;0;847;847;0;5;0;5;0
21/12/2023;GTO;Djalaluddin;521;521;0;447;447;0;5;0;5;0
21/12/2023;HLP;Halim Perdana Kusuma;5902;5878;24;5059;5058;1;52;8;54;5
21/12/2023;JOG;Adi Sucipto;194;194;0;193;193;0;3;0;3;0
21/12/2023;KDI;Haluoleo;1925;1925;0;1526;1526;0;13;0;13;0
21/12/2023;KJT;Kertajati;891;891;0;714;714;0;5;0;5;0
21/12/2023;KNO;Kuala Namu;9766;6642;3124;12752;9789;2963;66;22;67;22
21/12/2023;KOE;El tari;2334;2334;0;2489;2489;0;26;0;25;0
21/12/2023;LBJ;Komodo;1035;1035;0;1435;1435;0;10;0;11;0
21/12/2023;LOP;Internasional Lombok;3318;3077;241;3584;3271;313;29;2;30;2
21/12/2023;MDC;Sam Ratulangi;2046;1885;161;3111;3111;0;23;1;25;1
21/12/2023;MKQ;Mopah;728;728;0;695;695;0;16;0;18;0
21/12/2023;MKW;Rendani;1105;1105;0;912;912;0;13;0;12;0
21/12/2023;MLG;Abdul Rachman Saleh;798;798;0;795;795;0;5;0;5;0
21/12/2023;PDG;Internasional Minangkabau;3648;2964;684;4046;3442;604;21;4;22;4
21/12/2023;PGK;Depati Amir;2226;2226;0;2042;2042;0;15;0;15;0
21/12/2023;PKN;Iskandar;815;815;0;501;501;0;8;0;8;0
21/12/2023;PKU;Sultan Syarif Kasim II;5137;4318;819;4805;4195;610;30;6;29;6
21/12/2023;PKY;Tjilik Riwut;1227;1227;0;1171;1171;0;13;0;13;0
21/12/2023;PLM;Sultan Mahmud Badaruddin II;4388;4388;0;4595;4595;0;31;0;28;0
21/12/2023;PLW;Mutiara Sis Al Jufri;1298;1298;0;1164;1164;0;9;0;9;0
21/12/2023;PNK;Supadio;3638;3638;0;3882;3882;0;27;0;26;0
21/12/2023;SOC;Adi Sumarmo;1502;1502;0;1711;1711;0;11;0;11;0
21/12/2023;SOQ;Domine Eduard Osok;2572;2572;0;2428;2428;0;22;0;22;0
21/12/2023;SRG;Ahmad Yani;2969;2969;0;3370;3370;0;23;0;24;0
21/12/2023;SUB;Juanda;22591;18328;4263;22964;19514;3450;125;23;125;24
21/12/2023;TIM;TIMIKA;1547;1547;0;1225;1225;0;56;0;56;0
21/12/2023;TJQ;H. A. S. Hanandjoeddin;927;927;0;948;948;0;7;0;7;0
21/12/2023;TKG;Radin Inten II;1535;1535;0;1538;1538;0;11;0;10;0
21/12/2023;TNJ;Bandara Raja Haji Fisabilillah ( Kijang );487;487;0;479;479;0;7;0;7;0
21/12/2023;TRK;Juwata;1100;1100;0;900;900;0;15;0;18;0
21/12/2023;TTE;Sultan Babullah;1219;1219;0;1072;1072;0;13;0;13;0
21/12/2023;UPG;Sultan Hasanuddin;16074;15357;717;16573;16301;272;120;3;120;3
21/12/2023;YIA;New Yogyakarta International Airport;6606;6007;599;7344;6786;558;40;4;40;4
22/12/2023;AAP;APT Pranoto;1885;1885;0;1470;1470;0;14;0;14;0
22/12/2023;AMQ;Pattimura;1279;1279;0;1701;1701;0;15;0;15;0
22/12/2023;BDJ;Syamsudin Noor;6079;6079;0;4488;4488;0;49;0;47;0
22/12/2023;BDO;Husein Sastranegara;0;0;0;0;0;0;1;0;0;0
22/12/2023;BEJ;Kalimarau;727;727;0;614;614;0;8;0;8;0
22/12/2023;BIK;Frans Kaisiepo;704;704;0;471;471;0;5;0;4;0
22/12/2023;BKS;Fatmawati Soekarno/Padang Kemiling;1014;1014;0;1137;1137;0;7;0;7;0
22/12/2023;BMU;Sultan Mahmud Salahudiin;244;244;0;191;191;0;5;0;5;0
22/12/2023;BPN;Sepinggan;9375;9375;0;6935;6928;7;72;3;72;3
22/12/2023;BTH;Hang Nadim;6723;6657;66;6096;6042;54;42;1;45;1
22/12/2023;BTJ;Sultan Iskandar Muda;1197;879;318;295;295;0;11;2;11;2
22/12/2023;BWX;Banyuwangi;325;325;0;389;389;0;3;0;3;0
22/12/2023;CGK;Soekarno-Hatta;99046;73030;26016;83883;63515;20368;444;137;446;137
22/12/2023;DJB;Sultan Thaha Syaifuddin;1768;1768;0;1713;1713;0;10;0;10;0
22/12/2023;DJJ;Sentani;3793;3793;0;3490;3490;0;95;0;98;0
22/12/2023;DPS;Ngurah Rai;32594;16268;16326;39884;20565;19319;128;97;129;100
22/12/2023;DTB;Sisingamangaraja XII;766;766;0;1027;1027;0;6;0;6;0
22/12/2023;GTO;Djalaluddin;526;526;0;442;442;0;5;0;5;0
22/12/2023;HLP;Halim Perdana Kusuma;6414;6374;40;5850;5850;0;56;8;60;10
22/12/2023;JOG;Adi Sucipto;203;203;0;202;202;0;3;0;3;0
22/12/2023;KDI;Haluoleo;2096;2096;0;1565;1565;0;15;0;15;0
22/12/2023;KJT;Kertajati;1161;1037;124;916;798;118;6;1;6;1
22/12/2023;KNO;Kuala Namu;10683;7441;3242;14750;11866;2884;76;22;74;23
22/12/2023;KOE;El tari;2095;2095;0;2303;2303;0;26;0;26;0
22/12/2023;LBJ;Komodo;1299;1299;0;1713;1713;0;13;0;13;0
22/12/2023;LOP;Internasional Lombok;3777;3365;412;4306;3816;490;34;3;33;3
22/12/2023;MDC;Sam Ratulangi;2891;2343;548;3901;3524;377;31;2;28;3
22/12/2023;MKQ;Mopah;670;670;0;689;689;0;18;0;17;0
22/12/2023;MKW;Rendani;1105;1105;0;889;889;0;12;0;14;0
22/12/2023;MLG;Abdul Rachman Saleh;968;968;0;954;954;0;6;0;6;0
22/12/2023;PDG;Internasional Minangkabau;2675;2184;491;3257;2957;300;16;2;16;3
22/12/2023;PGK;Depati Amir;2463;2463;0;2344;2344;0;16;0;16;0
22/12/2023;PKN;Iskandar;840;840;0;601;601;0;9;0;8;0
22/12/2023;PKU;Sultan Syarif Kasim II;5665;4820;845;5371;4792;579;31;5;33;5
22/12/2023;PKY;Tjilik Riwut;1637;1637;0;1328;1328;0;12;0;13;0
22/12/2023;PLM;Sultan Mahmud Badaruddin II;5122;5122;0;5124;5124;0;31;0;33;0
22/12/2023;PLW;Mutiara Sis Al Jufri;1619;1619;0;1444;1444;0;13;0;13;0
22/12/2023;PNK;Supadio;4337;4337;0;4524;4524;0;30;0;31;0
22/12/2023;SOC;Adi Sumarmo;1893;1893;0;2701;2701;0;16;0;14;0
22/12/2023;SOQ;Domine Eduard Osok;2568;2568;0;2462;2462;0;22;0;22;0
22/12/2023;SRG;Ahmad Yani;3537;3537;0;3938;3938;0;25;0;26;0
22/12/2023;SUB;Juanda;24466;21298;3168;25057;20982;4075;137;24;134;22
22/12/2023;TIM;TIMIKA;1746;1746;0;1251;1251;0;63;0;62;0
22/12/2023;TJQ;H. A. S. Hanandjoeddin;1072;1072;0;1026;1026;0;8;0;8;0
22/12/2023;TKG;Radin Inten II;1568;1568;0;1547;1547;0;12;0;12;0
22/12/2023;TNJ;Bandara Raja Haji Fisabilillah ( Kijang );435;435;0;475;475;0;4;0;4;0
22/12/2023;TRK;Juwata;920;920;0;1070;1070;0;15;0;12;0
22/12/2023;TTE;Sultan Babullah;1343;1343;0;1075;1075;0;15;0;15;0
22/12/2023;UPG;Sultan Hasanuddin;17059;16822;237;18882;18213;669;129;3;124;4
22/12/2023;YIA;New Yogyakarta International Airport;7781;6982;799;8429;7668;761;45;6;45;6
23/12/2023;AAP;APT Pranoto;1890;1890;0;1666;1666;0;14;0;14;0
23/12/2023;AMQ;Pattimura;1354;1354;0;1644;1644;0;15;0;16;0
23/12/2023;BDJ;Syamsudin Noor;5938;5938;0;4790;4790;0;39;0;40;0
23/12/2023;BEJ;Kalimarau;655;655;0;583;583;0;9;0;9;0
23/12/2023;BIK;Frans Kaisiepo;530;530;0;475;475;0;6;0;6;0
23/12/2023;BKS;Fatmawati Soekarno/Padang Kemiling;822;822;0;998;998;0;5;0;5;0
23/12/2023;BMU;Sultan Mahmud Salahudiin;260;260;0;126;126;0;4;0;4;0
23/12/2023;BPN;Sepinggan;9599;9597;2;7782;7777;5;73;3;70;5
23/12/2023;BTH;Hang Nadim;6874;6816;58;7316;7255;61;42;2;41;2
23/12/2023;BTJ;Sultan Iskandar Muda;1262;929;333;1136;865;271;8;2;8;2
23/12/2023;BWX;Banyuwangi;325;325;0;154;154;0;3;0;3;0
23/12/2023;CGK;Soekarno-Hatta;100847;75242;25605;79044;60766;18278;442;127;446;127
23/12/2023;DJB;Sultan Thaha Syaifuddin;1690;1690;0;1804;1804;0;11;0;11;0
23/12/2023;DJJ;Sentani;4036;4036;0;3413;3413;0;85;0;86;0
23/12/2023;DPS;Ngurah Rai;32538;16235;16303;41774;21230;20544;130;98;122;97
23/12/2023;DTB;Sisingamangaraja XII;689;689;0;858;858;0;5;0;5;0
23/12/2023;GTO;Djalaluddin;676;676;0;555;555;0;9;0;9;0
23/12/2023;HLP;Halim Perdana Kusuma;6553;6524;29;5403;5399;4;61;4;62;7
23/12/2023;JOG;Adi Sucipto;198;198;0;207;207;0;3;0;3;0
23/12/2023;KDI;Haluoleo;2035;2035;0;1851;1851;0;14;0;14;0
23/12/2023;KJT;Kertajati;1169;1169;0;1022;1022;0;8;0;8;0
23/12/2023;KNO;Kuala Namu;12144;8501;3643;16386;13202;3184;81;25;81;25
23/12/2023;KOE;El tari;2388;2388;0;2702;2702;0;24;0;24;0
23/12/2023;LBJ;Komodo;1126;1126;0;1306;1306;0;10;0;10;0
23/12/2023;LOP;Internasional Lombok;3542;3291;251;4057;3766;291;30;2;31;2
23/12/2023;MDC;Sam Ratulangi;2579;2396;183;3949;3545;404;28;4;31;1
23/12/2023;MKQ;Mopah;706;706;0;707;707;0;17;0;18;0
23/12/2023;MKW;Rendani;1103;1103;0;983;983;0;9;0;8;0
23/12/2023;MLG;Abdul Rachman Saleh;1090;1090;0;1102;1102;0;7;0;7;0
23/12/2023;PDG;Internasional Minangkabau;4589;3765;824;5160;4307;853;28;6;27;5
23/12/2023;PGK;Depati Amir;2388;2388;0;2664;2664;0;18;0;18;0
23/12/2023;PKN;Iskandar;621;621;0;534;534;0;6;0;7;0
23/12/2023;PKU;Sultan Syarif Kasim II;5467;4765;702;5752;5322;430;36;4;36;4
23/12/2023;PKY;Tjilik Riwut;1320;1320;0;1344;1344;0;10;0;12;0
23/12/2023;PLM;Sultan Mahmud Badaruddin II;4861;4861;0;4842;4842;0;28;0;29;0
23/12/2023;PLW;Mutiara Sis Al Jufri;1282;1282;0;1170;1170;0;9;0;10;0
23/12/2023;PNK;Supadio;3989;3989;0;4478;4478;0;30;0;29;0
23/12/2023;SOC;Adi Sumarmo;2040;2040;0;2333;2333;0;16;0;15;0
23/12/2023;SOQ;Domine Eduard Osok;2575;2575;0;2570;2570;0;22;0;21;0
23/12/2023;SRG;Ahmad Yani;3387;3387;0;3980;3980;0;28;0;29;0
23/12/2023;SUB;Juanda;24099;20630;3469;24558;21735;2823;134;20;132;22
23/12/2023;TIM;TIMIKA;1771;1771;0;1125;1125;0;52;0;52;0
23/12/2023;TJQ;H. A. S. Hanandjoeddin;1356;1356;0;1494;1494;0;8;0;8;0
23/12/2023;TKG;Radin Inten II;1651;1651;0;1811;1811;0;10;0;11;0
23/12/2023;TNJ;Bandara Raja Haji Fisabilillah ( Kijang );432;432;0;331;331;0;3;0;4;0
23/12/2023;TRK;Juwata;1129;1129;0;914;914;0;13;0;14;0
23/12/2023;TTE;Sultan Babullah;1369;1369;0;856;856;0;13;0;14;0
23/12/2023;UPG;Sultan Hasanuddin;16769;16654;115;18874;18747;127;123;2;122;1
23/12/2023;YIA;New Yogyakarta International Airport;8351;7547;804;8760;7990;770;46;5;46;5
24/12/2023;AAP;APT Pranoto;1651;1651;0;1468;1468;0;12;0;12;0
24/12/2023;AMQ;Pattimura;1055;1055;0;1669;1669;0;15;0;15;0
24/12/2023;BDJ;Syamsudin Noor;5276;5276;0;4085;4085;0;36;0;37;0
24/12/2023;BEJ;Kalimarau;716;716;0;436;436;0;8;0;9;0
24/12/2023;BIK;Frans Kaisiepo;420;420;0;423;423;0;3;0;4;0
